TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
17	0	4/30/2008 1:9:38	4/30/2008 1:9:59	1212120606642	4/30/2008 1:10:6	4/30/2008 1:10:59	52746.0	52.0	null
18	0	4/30/2008 1:9:38	4/30/2008 1:9:59	1212120608503	4/30/2008 1:10:8	4/30/2008 1:11:13	64627.0	64.0	null
19	0	4/30/2008 1:9:38	4/30/2008 1:10:0	1212120607811	4/30/2008 1:10:7	4/30/2008 1:11:0	52240.0	52.0	null
0	0	4/30/2008 1:9:38	4/30/2008 1:9:59	1212120608290	4/30/2008 1:10:8	4/30/2008 1:11:9	61159.0	61.0	null
1	0	4/30/2008 1:9:38	4/30/2008 1:9:59	1212120610430	4/30/2008 1:10:10	4/30/2008 1:11:8	58445.0	58.0	null
2	0	4/30/2008 1:9:38	4/30/2008 1:9:59	1212120609949	4/30/2008 1:10:9	4/30/2008 1:11:20	70577.0	70.0	null
3	0	4/30/2008 1:9:38	4/30/2008 1:10:0	1212120611527	4/30/2008 1:10:11	4/30/2008 1:11:13	62275.0	62.0	null
4	0	4/30/2008 1:9:38	4/30/2008 1:10:0	1212120610458	4/30/2008 1:10:10	4/30/2008 1:11:8	58392.0	58.0	null
5	0	4/30/2008 1:9:38	4/30/2008 1:10:1	1212120610455	4/30/2008 1:10:10	4/30/2008 1:11:2	52134.0	52.0	null
6	0	4/30/2008 1:9:38	4/30/2008 1:10:3	1212120611443	4/30/2008 1:10:11	4/30/2008 1:11:22	71242.0	71.0	null
7	0	4/30/2008 1:9:38	4/30/2008 1:10:4	1212120611171	4/30/2008 1:10:11	4/30/2008 1:11:22	71148.0	71.0	null
8	0	4/30/2008 1:9:38	4/30/2008 1:10:6	1212120613032	4/30/2008 1:10:13	4/30/2008 1:11:13	60672.0	60.0	null
9	0	4/30/2008 1:9:38	4/30/2008 1:10:7	1212120613437	4/30/2008 1:10:13	4/30/2008 1:11:13	60358.0	60.0	null
