TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
117	0	4/31/2008 11:46:4	4/31/2008 11:46:37	1212288402480	4/31/2008 11:46:42	4/31/2008 11:55:2	500418.0	500.0	null
118	1	4/31/2008 11:46:4	5/1/2008 0:0:34	1212289234186	5/1/2008 0:0:34	5/1/2008 0:0:55	21091.0	21.0	null
119	1	4/31/2008 11:46:4	5/1/2008 0:0:34	1212289234192	5/1/2008 0:0:34	5/1/2008 0:1:2	28517.0	28.0	null
100	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288400954	4/31/2008 11:46:40	4/31/2008 11:55:3	502175.0	502.0	null
101	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288401265	4/31/2008 11:46:41	4/31/2008 11:53:11	390034.0	390.0	null
102	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288400231	4/31/2008 11:46:40	4/31/2008 11:54:6	446739.0	446.0	null
103	0	4/31/2008 11:46:4	4/31/2008 11:46:31	1212288400240	4/31/2008 11:46:40	4/31/2008 11:53:21	401261.0	401.0	null
104	0	4/31/2008 11:46:4	4/31/2008 11:46:31	1212288401679	4/31/2008 11:46:41	4/31/2008 11:55:1	499743.0	499.0	null
105	1	4/31/2008 11:46:4	4/31/2008 11:59:36	1212289176073	4/31/2008 11:59:36	4/31/2008 11:59:56	20192.0	20.0	null
106	1	4/31/2008 11:46:4	4/31/2008 11:59:36	1212289176118	4/31/2008 11:59:36	4/31/2008 11:59:52	16522.0	16.0	null
107	1	4/31/2008 11:46:4	4/31/2008 11:59:36	1212289176114	4/31/2008 11:59:36	4/31/2008 11:59:52	16527.0	16.0	null
108	0	4/31/2008 11:46:4	4/31/2008 11:46:37	1212288401984	4/31/2008 11:46:41	4/31/2008 11:55:3	501326.0	501.0	null
109	1	4/31/2008 11:46:4	4/31/2008 11:59:36	1212289176119	4/31/2008 11:59:36	4/31/2008 11:59:52	16667.0	16.0	null
90	0	4/31/2008 11:46:4	4/31/2008 11:46:27	1212288401025	4/31/2008 11:46:41	4/31/2008 11:55:1	500253.0	500.0	null
91	0	4/31/2008 11:46:4	4/31/2008 11:46:29	1212288401388	4/31/2008 11:46:41	4/31/2008 11:53:11	389789.0	389.0	null
92	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288398964	4/31/2008 11:46:38	4/31/2008 11:53:10	391343.0	391.0	null
93	0	4/31/2008 11:46:4	4/31/2008 11:46:29	1212288400148	4/31/2008 11:46:40	4/31/2008 11:53:10	390026.0	390.0	null
94	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401051	4/31/2008 11:46:41	4/31/2008 11:55:2	501744.0	501.0	null
95	0	4/31/2008 11:46:4	4/31/2008 11:46:33	1212288401868	4/31/2008 11:46:41	4/31/2008 11:54:6	445005.0	445.0	null
96	0	4/31/2008 11:46:4	4/31/2008 11:46:36	1212288401671	4/31/2008 11:46:41	4/31/2008 11:55:3	501331.0	501.0	null
97	1	4/31/2008 11:46:4	5/1/2008 0:4:30	1212289470032	5/1/2008 0:4:30	5/1/2008 0:4:52	22159.0	22.0	null
98	1	4/31/2008 11:46:4	5/1/2008 0:4:30	1212289470033	5/1/2008 0:4:30	5/1/2008 0:4:57	27101.0	27.0	null
99	1	4/31/2008 11:46:4	5/1/2008 0:4:30	1212289470037	5/1/2008 0:4:30	5/1/2008 0:4:52	22151.0	22.0	null
80	0	4/31/2008 11:46:4	4/31/2008 11:46:24	1212288397221	4/31/2008 11:46:37	4/31/2008 11:54:6	449527.0	449.0	null
81	0	4/31/2008 11:46:4	4/31/2008 11:46:24	1212288401110	4/31/2008 11:46:41	4/31/2008 11:55:2	501789.0	501.0	null
82	0	4/31/2008 11:46:4	4/31/2008 11:46:24	1212288400228	4/31/2008 11:46:40	4/31/2008 11:55:2	502665.0	502.0	null
83	0	4/31/2008 11:46:4	4/31/2008 11:46:27	1212288398426	4/31/2008 11:46:38	4/31/2008 11:55:3	504913.0	504.0	null
84	0	4/31/2008 11:46:4	4/31/2008 11:46:28	1212288400968	4/31/2008 11:46:40	4/31/2008 11:54:6	446017.0	446.0	null
85	0	4/31/2008 11:46:4	4/31/2008 11:46:30	1212288401478	4/31/2008 11:46:41	4/31/2008 11:53:11	389728.0	389.0	null
86	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288400921	4/31/2008 11:46:40	4/31/2008 11:55:1	500229.0	500.0	null
87	0	4/31/2008 11:46:4	4/31/2008 11:46:32	1212288401449	4/31/2008 11:46:41	4/31/2008 11:55:1	499809.0	499.0	null
88	0	4/31/2008 11:46:4	4/31/2008 11:46:33	1212288401348	4/31/2008 11:46:41	4/31/2008 11:53:11	390164.0	390.0	null
89	1	4/31/2008 11:46:4	5/1/2008 0:5:31	1212289531021	5/1/2008 0:5:31	5/1/2008 0:5:46	15621.0	15.0	null
70	0	4/31/2008 11:46:4	4/31/2008 11:46:24	1212288397170	4/31/2008 11:46:37	4/31/2008 11:53:11	393964.0	393.0	null
71	1	4/31/2008 11:46:4	5/1/2008 0:0:40	1212289240433	5/1/2008 0:0:40	5/1/2008 0:1:7	27256.0	27.0	null
72	0	4/31/2008 11:46:4	4/31/2008 11:46:24	1212288400963	4/31/2008 11:46:40	4/31/2008 11:51:35	294867.0	294.0	null
73	0	4/31/2008 11:46:4	4/31/2008 11:46:27	1212288398735	4/31/2008 11:46:38	4/31/2008 11:53:10	391554.0	391.0	null
