TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
78	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:51:49	4/21/2008 7:52:11	22051.0	22.0null
79	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:52:8	4/21/2008 7:54:27	139308.0	139.0null
80	0	4/21/2008 7:51:28	4/21/2008 7:51:46	4/21/2008 7:51:49	4/21/2008 7:52:11	21952.0	21.0null
81	0	4/21/2008 7:51:28	4/21/2008 7:51:46	4/21/2008 7:52:5	4/21/2008 7:56:22	256920.0	256.0null
82	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:52:3	4/21/2008 7:56:20	257422.0	257.0null
83	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:52:5	4/21/2008 7:52:21	16298.0	16.0null
84	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:51:49	4/21/2008 7:52:10	21753.0	21.0null
85	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:52:5	4/21/2008 7:52:49	44429.0	44.0null
86	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:52:7	4/21/2008 7:54:24	136745.0	136.0null
87	0	4/21/2008 7:51:28	4/21/2008 7:51:47	4/21/2008 7:51:49	4/21/2008 7:52:10	21080.0	21.0null
88	0	4/21/2008 7:51:28	4/21/2008 7:51:48	4/21/2008 7:51:56	4/21/2008 7:52:49	53043.0	53.0null
89	0	4/21/2008 7:51:28	4/21/2008 7:51:48	4/21/2008 7:52:5	4/21/2008 7:56:21	255836.0	255.0null
90	0	4/21/2008 7:51:28	4/21/2008 7:52:1	4/21/2008 7:52:7	4/21/2008 7:52:14	6826.0	6.0null
91	0	4/21/2008 7:51:28	4/21/2008 7:52:1	4/21/2008 7:52:8	4/21/2008 7:52:31	22939.0	22.0null
92	0	4/21/2008 7:51:28	4/21/2008 7:52:1	4/21/2008 7:52:8	4/21/2008 7:56:38	269474.0	269.0null
93	0	4/21/2008 7:51:28	4/21/2008 7:52:3	4/21/2008 7:52:7	4/21/2008 7:52:13	5674.0	5.0null
94	0	4/21/2008 7:51:28	4/21/2008 7:52:5	4/21/2008 7:52:8	4/21/2008 7:53:11	62946.0	62.0null
95	0	4/21/2008 7:51:28	4/21/2008 7:52:5	4/21/2008 7:52:11	4/21/2008 7:56:38	267184.0	267.0null
96	0	4/21/2008 7:51:28	4/21/2008 7:52:5	4/21/2008 7:52:7	4/21/2008 7:52:14	6479.0	6.0null
97	0	4/21/2008 7:51:28	4/21/2008 7:52:5	4/21/2008 7:52:8	4/21/2008 7:53:12	63486.0	63.0null
98	0	4/21/2008 7:51:28	4/21/2008 7:52:5	4/21/2008 7:52:10	4/21/2008 7:55:43	213029.0	213.0null
99	0	4/21/2008 7:51:28	4/21/2008 7:52:5	4/21/2008 7:52:7	4/21/2008 7:52:13	6037.0	6.0null
100	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:14	4/21/2008 7:52:40	25738.0	25.0null
101	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:34	4/21/2008 7:56:20	226706.0	226.0null
102	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:14	4/21/2008 7:53:18	64034.0	64.0null
103	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:13	4/21/2008 7:52:17	3153.0	3.0null
104	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:34	4/21/2008 7:58:14	340050.0	340.0null
105	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:14	4/21/2008 7:52:17	3148.0	3.0null
106	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:14	4/21/2008 7:53:18	64098.0	64.0null
107	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:35	4/21/2008 7:58:17	342315.0	342.0null
108	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:13	4/21/2008 7:52:17	4124.0	4.0null
109	0	4/21/2008 7:51:29	4/21/2008 7:52:13	4/21/2008 7:52:17	4/21/2008 7:53:13	55961.0	55.0null
110	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:17	4/21/2008 7:52:22	5598.0	5.0null
111	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:34	4/21/2008 7:57:2	268485.0	268.0null
112	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:19	4/21/2008 7:53:43	83903.0	83.0null
113	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:34	4/21/2008 7:55:18	164577.0	164.0null
114	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:17	4/21/2008 7:52:24	7413.0	7.0null
115	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:34	4/21/2008 7:56:39	244843.0	244.0null
116	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:20	4/21/2008 7:52:37	16405.0	16.0null
117	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:17	4/21/2008 7:52:26	9231.0	9.0null
118	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:20	4/21/2008 7:53:45	84703.0	84.0null
119	0	4/21/2008 7:51:29	4/21/2008 7:52:16	4/21/2008 7:52:35	4/21/2008 7:56:20	225334.0	225.0null
120	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:18	4/21/2008 7:52:31	12725.0	12.0null
121	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:22	4/21/2008 7:53:22	60572.0	60.0null
122	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:34	4/21/2008 7:58:12	338728.0	338.0null
123	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:18	4/21/2008 7:52:32	13133.0	13.0null
124	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:21	4/21/2008 7:53:39	78271.0	78.0null
125	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:34	4/21/2008 7:57:15	280985.0	280.0null
126	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:19	4/21/2008 7:52:32	13866.0	13.0null
127	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:24	4/21/2008 7:53:40	76041.0	76.0null
128	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:34	4/21/2008 7:58:12	338832.0	338.0null
129	0	4/21/2008 7:51:29	4/21/2008 7:52:18	4/21/2008 7:52:18	4/21/2008 7:52:31	13008.0	13.0null
130	0	4/21/2008 7:51:29	4/21/2008 7:52:19	4/21/2008 7:52:34	4/21/2008 7:58:17	343072.0	343.0null
131	0	4/21/2008 7:51:29	4/21/2008 7:52:19	4/21/2008 7:52:22	4/21/2008 7:53:43	81209.0	81.0null
132	0	4/21/2008 7:51:29	4/21/2008 7:52:19	4/21/2008 7:52:20	4/21/2008 7:52:33	12896.0	12.0null
133	0	4/21/2008 7:51:29	4/21/2008 7:52:19	4/21/2008 7:52:24	4/21/2008 7:52:43	19232.0	19.0null
134	0	4/21/2008 7:51:29	4/21/2008 7:52:20	4/21/2008 7:52:34	4/21/2008 7:56:46	252097.0	252.0null
135	0	4/21/2008 7:51:29	4/21/2008 7:52:20	4/21/2008 7:52:20	4/21/2008 7:52:34	14102.0	14.0null
136	0	4/21/2008 7:51:29	4/21/2008 7:52:20	4/21/2008 7:52:24	4/21/2008 7:52:47	22962.0	22.0null
137	0	4/21/2008 7:51:29	4/21/2008 7:52:20	4/21/2008 7:52:34	4/21/2008 7:56:39	245014.0	245.0null
138	0	4/21/2008 7:51:29	4/21/2008 7:52:20	4/21/2008 7:52:21	4/21/2008 7:52:36	14582.0	14.0null
139	0	4/21/2008 7:51:29	4/21/2008 7:52:20	4/21/2008 7:52:22	4/21/2008 7:53:40	78580.0	78.0null
140	0	4/21/2008 7:51:29	4/21/2008 7:52:21	4/21/2008 7:52:35	4/21/2008 7:58:17	342196.0	342.0null
141	0	4/21/2008 7:51:29	4/21/2008 7:52:21	4/21/2008 7:52:22	4/21/2008 7:52:34	12430.0	12.0null
142	0	4/21/2008 7:51:29	4/21/2008 7:52:21	4/21/2008 7:52:26	4/21/2008 7:53:42	76542.0	76.0null
143	0	4/21/2008 7:51:29	4/21/2008 7:52:21	4/21/2008 7:52:34	4/21/2008 7:58:10	336692.0	336.0null
144	0	4/21/2008 7:51:29	4/21/2008 7:52:22	4/21/2008 7:52:22	4/21/2008 7:52:34	12283.0	12.0null
145	0	4/21/2008 7:51:29	4/21/2008 7:52:22	4/21/2008 7:52:28	4/21/2008 7:53:43	75463.0	75.0null
