TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
206	0	4/29/2008 0:2:16	4/29/2008 0:3:8	4/29/2008 0:3:9	4/29/2008 0:3:14	4869.0	4.0null
207	0	4/29/2008 0:2:16	4/29/2008 0:3:8	4/29/2008 0:3:8	4/29/2008 0:3:9	903.0	0.0null
208	0	4/29/2008 0:2:16	4/29/2008 0:3:8	4/29/2008 0:3:9	4/29/2008 0:3:13	3753.0	3.0null
209	0	4/29/2008 0:2:16	4/29/2008 0:3:8	4/29/2008 0:3:9	4/29/2008 0:3:14	5144.0	5.0null
210	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:10	4/29/2008 0:3:12	1279.0	1.0null
211	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:14	3058.0	3.0null
212	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:17	6097.0	6.0null
213	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:12	1391.0	1.0null
214	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:15	3397.0	3.0null
215	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:16	4888.0	4.0null
216	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:12	1353.0	1.0null
217	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:15	3334.0	3.0null
218	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:12	1330.0	1.0null
219	0	4/29/2008 0:2:16	4/29/2008 0:3:10	4/29/2008 0:3:11	4/29/2008 0:3:21	10164.0	10.0null
220	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:17	3562.0	3.0null
221	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:14	4/29/2008 0:3:17	2966.0	2.0null
222	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:13	554.0	0.0null
223	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:14	1159.0	1.0null
224	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:17	3651.0	3.0null
225	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:14	4/29/2008 0:3:17	3104.0	3.0null
226	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:17	3802.0	3.0null
227	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:14	4/29/2008 0:3:17	2723.0	2.0null
228	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:13	579.0	0.0null
229	0	4/29/2008 0:2:16	4/29/2008 0:3:13	4/29/2008 0:3:13	4/29/2008 0:3:16	2802.0	2.0null
230	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:17	4/29/2008 0:3:21	4110.0	4.0null
231	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:15	4/29/2008 0:3:15	566.0	0.0null
232	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:16	4/29/2008 0:3:19	3131.0	3.0null
233	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:16	4/29/2008 0:3:19	3389.0	3.0null
234	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:15	4/29/2008 0:3:16	697.0	0.0null
235	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:16	4/29/2008 0:3:19	3025.0	3.0null
236	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:15	4/29/2008 0:3:19	3455.0	3.0null
237	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:16	4/29/2008 0:3:19	3618.0	3.0null
238	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:15	4/29/2008 0:3:16	851.0	0.0null
239	0	4/29/2008 0:2:16	4/29/2008 0:3:15	4/29/2008 0:3:17	4/29/2008 0:3:21	4184.0	4.0null
240	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:17	4/29/2008 0:3:18	641.0	0.0null
241	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:18	4/29/2008 0:3:21	2626.0	2.0null
242	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:17	4/29/2008 0:3:20	2974.0	2.0null
243	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:18	4/29/2008 0:3:22	4163.0	4.0null
244	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:18	4/29/2008 0:3:21	2687.0	2.0null
245	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:17	4/29/2008 0:3:18	1065.0	1.0null
246	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:17	4/29/2008 0:3:19	1597.0	1.0null
247	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:18	4/29/2008 0:3:21	2665.0	2.0null
248	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:17	4/29/2008 0:3:24	6108.0	6.0null
249	0	4/29/2008 0:2:17	4/29/2008 0:3:17	4/29/2008 0:3:17	4/29/2008 0:3:18	1109.0	1.0null
250	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:22	2391.0	2.0null
251	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:27	7184.0	7.0null
252	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:27	7009.0	7.0null
253	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:19	4/29/2008 0:3:20	1101.0	1.0null
254	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:22	2672.0	2.0null
255	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:19	4/29/2008 0:3:20	950.0	0.0null
256	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:22	2299.0	2.0null
257	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:23	2866.0	2.0null
258	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:19	4/29/2008 0:3:20	972.0	0.0null
259	0	4/29/2008 0:2:17	4/29/2008 0:3:19	4/29/2008 0:3:20	4/29/2008 0:3:26	5877.0	5.0null
260	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:26	4023.0	4.0null
261	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:21	4/29/2008 0:3:22	1133.0	1.0null
262	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:25	3083.0	3.0null
263	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:25	3557.0	3.0null
264	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:21	4/29/2008 0:3:22	1185.0	1.0null
265	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:25	2450.0	2.0null
266	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:25	3620.0	3.0null
267	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:21	4/29/2008 0:3:22	1194.0	1.0null
268	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:24	2112.0	2.0null
269	0	4/29/2008 0:2:17	4/29/2008 0:3:21	4/29/2008 0:3:22	4/29/2008 0:3:24	1827.0	1.0null
270	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:26	2096.0	2.0null
271	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:27	2517.0	2.0null
272	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:28	3291.0	3.0null
273	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:25	4/29/2008 0:3:28	3328.0	3.0null
274	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:26	2137.0	2.0null
275	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:28	3389.0	3.0null
276	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:27	3038.0	3.0null
277	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:26	2011.0	2.0null
278	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:27	2494.0	2.0null
279	0	4/29/2008 0:2:17	4/29/2008 0:3:24	4/29/2008 0:3:24	4/29/2008 0:3:26	2029.0	2.0null
280	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:27	4/29/2008 0:3:32	4633.0	4.0null
281	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:26	4/29/2008 0:3:29	2535.0	2.0null
282	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:26	4/29/2008 0:3:28	1766.0	1.0null
283	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:27	4/29/2008 0:3:32	5221.0	5.0null
284	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:27	4/29/2008 0:3:29	2481.0	2.0null
285	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:26	4/29/2008 0:3:28	1742.0	1.0null
286	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:28	4/29/2008 0:3:32	4228.0	4.0null
287	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:29	4/29/2008 0:3:32	3212.0	3.0null
288	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:26	4/29/2008 0:3:28	1849.0	1.0null
289	0	4/29/2008 0:2:17	4/29/2008 0:3:26	4/29/2008 0:3:27	4/29/2008 0:3:29	1674.0	1.0null
290	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:28	4/29/2008 0:3:31	2951.0	2.0null
291	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:28	4/29/2008 0:3:29	941.0	0.0null
292	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:29	4/29/2008 0:3:33	3989.0	3.0null
293	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:29	4/29/2008 0:3:33	4397.0	4.0null
294	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:28	4/29/2008 0:3:29	739.0	0.0null
295	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:29	4/29/2008 0:3:34	4950.0	4.0null
296	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:29	4/29/2008 0:3:33	4171.0	4.0null
297	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:28	4/29/2008 0:3:29	839.0	0.0null
298	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:29	4/29/2008 0:3:34	4996.0	4.0null
299	0	4/29/2008 0:2:17	4/29/2008 0:3:28	4/29/2008 0:3:29	4/29/2008 0:3:34	5040.0	5.0null
300	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:35	2047.0	2.0null
301	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:36	2595.0	2.0null
302	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:36	2830.0	2.0null
303	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:35	1983.0	1.0null
304	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:35	1958.0	1.0null
305	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:36	2659.0	2.0null
306	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:35	1886.0	1.0null
307	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:33	4/29/2008 0:3:35	1961.0	1.0null
308	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:34	4/29/2008 0:3:35	1426.0	1.0null
309	0	4/29/2008 0:2:17	4/29/2008 0:3:33	4/29/2008 0:3:34	4/29/2008 0:3:36	1873.0	1.0null
310	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:38	1258.0	1.0null
311	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:38	1347.0	1.0null
312	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:37	901.0	0.0null
313	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:39	1958.0	1.0null
314	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:39	2599.0	2.0null
315	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:37	771.0	0.0null
316	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:39	2618.0	2.0null
317	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:40	2365.0	2.0null
318	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:37	897.0	0.0null
319	0	4/29/2008 0:2:17	4/29/2008 0:3:36	4/29/2008 0:3:37	4/29/2008 0:3:39	2402.0	2.0null
320	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:42	2292.0	2.0null
321	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:40	1263.0	1.0null
322	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:42	2128.0	2.0null
323	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:42	2377.0	2.0null
324	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:41	1149.0	1.0null
325	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:41	1628.0	1.0null
326	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:42	2518.0	2.0null
327	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:40	1251.0	1.0null
328	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:40	4/29/2008 0:3:42	2029.0	2.0null
329	0	4/29/2008 0:2:17	4/29/2008 0:3:39	4/29/2008 0:3:39	4/29/2008 0:3:42	2494.0	2.0null
330	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:44	1877.0	1.0null
331	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:47	4405.0	4.0null
332	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:45	2301.0	2.0null
333	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:45	3157.0	3.0null
334	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:44	1872.0	1.0null
335	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:46	3854.0	3.0null
336	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:43	1449.0	1.0null
337	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:46	4050.0	4.0null
338	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:46	4084.0	4.0null
339	0	4/29/2008 0:2:17	4/29/2008 0:3:42	4/29/2008 0:3:42	4/29/2008 0:3:43	1430.0	1.0null
340	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:47	3230.0	3.0null
341	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:47	2666.0	2.0null
342	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:47	3082.0	3.0null
343	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:48	3115.0	3.0null
344	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:45	4/29/2008 0:3:48	2785.0	2.0null
345	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:47	2595.0	2.0null
346	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:46	2183.0	2.0null
347	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:46	4/29/2008 0:3:48	1532.0	1.0null
348	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:44	4/29/2008 0:3:47	3039.0	3.0null
349	0	4/29/2008 0:2:17	4/29/2008 0:3:44	4/29/2008 0:3:47	4/29/2008 0:3:49	1844.0	1.0null
