TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
119	0	4/28/2008 7:37:49	4/28/2008 7:38:26	4/28/2008 7:38:26	4/28/2008 7:38:29	3264.0	3.0null
120	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:27	4/28/2008 7:38:31	3682.0	3.0null
121	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:27	4/28/2008 7:38:34	6509.0	6.0null
122	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:28	4/28/2008 7:38:36	7839.0	7.0null
123	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:27	4/28/2008 7:38:30	3078.0	3.0null
124	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:29	4/28/2008 7:38:37	7906.0	7.0null
125	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:27	4/28/2008 7:38:29	1578.0	1.0null
126	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:28	4/28/2008 7:38:32	3826.0	3.0null
127	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:27	4/28/2008 7:38:29	2481.0	2.0null
128	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:27	4/28/2008 7:38:35	7987.0	7.0null
129	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:28	4/28/2008 7:38:36	7479.0	7.0null
130	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:29	4/28/2008 7:38:34	5833.0	5.0null
131	0	4/28/2008 7:37:49	4/28/2008 7:38:27	4/28/2008 7:38:28	4/28/2008 7:38:36	7276.0	7.0null
132	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:28	4/28/2008 7:38:32	3712.0	3.0null
133	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:40	10596.0	10.0null
134	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:34	5649.0	5.0null
135	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:35	6025.0	6.0null
136	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:33	4222.0	4.0null
137	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:38	8602.0	8.0null
138	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:32	3003.0	3.0null
139	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:39	9736.0	9.0null
140	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:29	4/28/2008 7:38:34	5096.0	5.0null
141	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:30	4/28/2008 7:38:39	8915.0	8.0null
142	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:31	4/28/2008 7:38:42	11186.0	11.0null
143	0	4/28/2008 7:37:49	4/28/2008 7:38:28	4/28/2008 7:38:30	4/28/2008 7:38:38	8326.0	8.0null
144	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:30	4/28/2008 7:38:34	4590.0	4.0null
145	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:30	4/28/2008 7:38:37	6813.0	6.0null
146	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:30	4/28/2008 7:38:40	9660.0	9.0null
147	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:30	4/28/2008 7:38:35	4655.0	4.0null
148	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:32	4/28/2008 7:38:37	5530.0	5.0null
149	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:30	4/28/2008 7:38:38	7933.0	7.0null
150	0	4/28/2008 7:37:49	4/28/2008 7:38:29	4/28/2008 7:38:31	4/28/2008 7:38:35	4697.0	4.0null
151	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:33	4/28/2008 7:38:43	9929.0	9.0null
152	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:33	4/28/2008 7:38:40	7461.0	7.0null
153	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:31	4/28/2008 7:38:35	4699.0	4.0null
154	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:32	4/28/2008 7:38:43	10864.0	10.0null
155	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:32	4/28/2008 7:38:39	6922.0	6.0null
156	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:31	4/28/2008 7:38:35	4211.0	4.0null
157	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:33	4/28/2008 7:38:41	8252.0	8.0null
158	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:32	4/28/2008 7:38:37	4610.0	4.0null
159	0	4/28/2008 7:37:49	4/28/2008 7:38:30	4/28/2008 7:38:32	4/28/2008 7:38:38	6054.0	6.0null
160	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:33	4/28/2008 7:38:42	9136.0	9.0null
161	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:34	4/28/2008 7:38:42	7469.0	7.0null
162	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:33	4/28/2008 7:38:38	5198.0	5.0null
163	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:33	4/28/2008 7:38:42	9286.0	9.0null
164	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:34	4/28/2008 7:38:42	8289.0	8.0null
165	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:32	4/28/2008 7:38:38	5724.0	5.0null
166	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:35	4/28/2008 7:38:42	7340.0	7.0null
167	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:37	4/28/2008 7:38:43	6159.0	6.0null
168	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:32	4/28/2008 7:38:38	5931.0	5.0null
169	0	4/28/2008 7:37:49	4/28/2008 7:38:31	4/28/2008 7:38:39	4/28/2008 7:38:44	5483.0	5.0null
170	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:38	4/28/2008 7:38:44	5663.0	5.0null
171	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:37	4/28/2008 7:38:41	4877.0	4.0null
172	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:34	4/28/2008 7:38:40	5632.0	5.0null
173	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:36	4/28/2008 7:38:42	6143.0	6.0null
174	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:36	4/28/2008 7:38:43	6698.0	6.0null
175	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:36	4/28/2008 7:38:41	5065.0	5.0null
176	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:34	4/28/2008 7:38:39	5356.0	5.0null
177	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:37	4/28/2008 7:38:44	7570.0	7.0null
178	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:36	4/28/2008 7:38:42	6839.0	6.0null
179	0	4/28/2008 7:37:49	4/28/2008 7:38:33	4/28/2008 7:38:33	4/28/2008 7:38:39	5489.0	5.0null
180	0	4/28/2008 7:37:50	4/28/2008 7:38:39	4/28/2008 7:38:42	4/28/2008 7:38:44	2430.0	2.0null
181	0	4/28/2008 7:37:50	4/28/2008 7:38:38	4/28/2008 7:38:39	4/28/2008 7:38:43	3985.0	3.0null
182	0	4/28/2008 7:37:50	4/28/2008 7:38:38	4/28/2008 7:38:39	4/28/2008 7:38:43	3843.0	3.0null
183	0	4/28/2008 7:37:50	4/28/2008 7:38:38	4/28/2008 7:38:42	4/28/2008 7:38:45	2610.0	2.0null
184	0	4/28/2008 7:37:50	4/28/2008 7:38:38	4/28/2008 7:38:40	4/28/2008 7:38:44	3715.0	3.0null
185	0	4/28/2008 7:37:50	4/28/2008 7:38:38	4/28/2008 7:38:42	4/28/2008 7:38:44	2159.0	2.0null
186	0	4/28/2008 7:37:50	4/28/2008 7:38:39	4/28/2008 7:38:40	4/28/2008 7:38:44	3974.0	3.0null
187	0	4/28/2008 7:37:50	4/28/2008 7:38:39	4/28/2008 7:38:39	4/28/2008 7:38:42	2884.0	2.0null
188	0	4/28/2008 7:37:50	4/28/2008 7:38:39	4/28/2008 7:38:41	4/28/2008 7:38:44	3103.0	3.0null
189	0	4/28/2008 7:37:50	4/28/2008 7:38:39	4/28/2008 7:38:39	4/28/2008 7:38:41	2122.0	2.0null
190	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:49	2805.0	2.0null
191	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:46	4/28/2008 7:38:47	678.0	0.0null
192	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:48	1489.0	1.0null
193	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:49	2508.0	2.0null
194	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:46	4/28/2008 7:38:47	934.0	0.0null
195	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:49	1934.0	1.0null
196	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:48	1754.0	1.0null
197	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:48	1673.0	1.0null
198	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:47	688.0	0.0null
199	0	4/28/2008 7:37:50	4/28/2008 7:38:46	4/28/2008 7:38:47	4/28/2008 7:38:49	2073.0	2.0null
200	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:54	3851.0	3.0null
201	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:51	1148.0	1.0null
202	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:55	5322.0	5.0null
203	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:54	4284.0	4.0null
204	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:51	938.0	0.0null
205	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:55	5433.0	5.0null
206	0	4/28/2008 7:37:50	4/28/2008 7:38:50	4/28/2008 7:38:50	4/28/2008 7:38:53	3277.0	3.0null
