TASK	ERROR-RETRY-TIMES	CREATED-TIME	SUBMITED-TIME	STARTED_TIME	FINISHED_TIME	EXECUTION-TIME
64	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:34	4/21/2008 2:25:54	20827.0	20.0null
65	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:21	4/21/2008 2:25:49	27990.0	27.0null
66	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:31	4/21/2008 2:26:18	46909.0	46.0null
67	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:33	4/21/2008 2:27:52	138872.0	138.0null
68	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:23	4/21/2008 2:25:51	27967.0	27.0null
69	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:30	4/21/2008 2:25:54	24821.0	24.0null
70	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:24	4/21/2008 2:29:14	229866.0	229.0null
71	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:35	4/21/2008 2:29:14	219122.0	219.0null
72	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:25	4/21/2008 2:25:51	25659.0	25.0null
73	0	4/21/2008 2:25:3	4/21/2008 2:25:20	4/21/2008 2:25:35	4/21/2008 2:26:12	36426.0	36.0null
74	0	4/21/2008 2:25:3	4/21/2008 2:25:21	4/21/2008 2:25:42	4/21/2008 2:29:20	218401.0	218.0null
75	0	4/21/2008 2:25:3	4/21/2008 2:25:21	4/21/2008 2:25:26	4/21/2008 2:25:51	25157.0	25.0null
76	0	4/21/2008 2:25:3	4/21/2008 2:25:21	4/21/2008 2:25:35	4/21/2008 2:26:13	37862.0	37.0null
77	0	4/21/2008 2:25:3	4/21/2008 2:25:21	4/21/2008 2:25:42	4/21/2008 2:29:20	218663.0	218.0null
78	0	4/21/2008 2:25:3	4/21/2008 2:25:22	4/21/2008 2:25:28	4/21/2008 2:25:52	24174.0	24.0null
79	0	4/21/2008 2:25:3	4/21/2008 2:25:23	4/21/2008 2:25:42	4/21/2008 2:29:14	212479.0	212.0null
80	0	4/21/2008 2:25:3	4/21/2008 2:25:21	4/21/2008 2:25:25	4/21/2008 2:25:51	25315.0	25.0null
81	0	4/21/2008 2:25:3	4/21/2008 2:25:22	4/21/2008 2:25:35	4/21/2008 2:26:14	38850.0	38.0null
82	0	4/21/2008 2:25:3	4/21/2008 2:25:22	4/21/2008 2:25:38	4/21/2008 2:29:26	228653.0	228.0null
83	0	4/21/2008 2:25:3	4/21/2008 2:25:23	4/21/2008 2:25:26	4/21/2008 2:25:51	24605.0	24.0null
84	0	4/21/2008 2:25:3	4/21/2008 2:25:23	4/21/2008 2:25:34	4/21/2008 2:26:17	43239.0	43.0null
85	0	4/21/2008 2:25:3	4/21/2008 2:25:24	4/21/2008 2:25:42	4/21/2008 2:29:20	218593.0	218.0null
86	0	4/21/2008 2:25:3	4/21/2008 2:25:24	4/21/2008 2:25:42	4/21/2008 2:29:20	218618.0	218.0null
87	0	4/21/2008 2:25:3	4/21/2008 2:25:24	4/21/2008 2:25:29	4/21/2008 2:25:52	22528.0	22.0null
88	0	4/21/2008 2:25:3	4/21/2008 2:25:25	4/21/2008 2:25:29	4/21/2008 2:25:52	22874.0	22.0null
89	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:39	4/21/2008 2:25:55	15449.0	15.0null
90	0	4/21/2008 2:25:3	4/21/2008 2:25:23	4/21/2008 2:25:39	4/21/2008 2:26:17	37757.0	37.0null
91	0	4/21/2008 2:25:3	4/21/2008 2:25:23	4/21/2008 2:25:42	4/21/2008 2:29:20	218613.0	218.0null
92	0	4/21/2008 2:25:3	4/21/2008 2:25:23	4/21/2008 2:25:28	4/21/2008 2:25:52	23886.0	23.0null
93	0	4/21/2008 2:25:3	4/21/2008 2:25:24	4/21/2008 2:25:35	4/21/2008 2:26:10	35018.0	35.0null
94	0	4/21/2008 2:25:3	4/21/2008 2:25:24	4/21/2008 2:25:29	4/21/2008 2:25:52	22956.0	22.0null
95	0	4/21/2008 2:25:3	4/21/2008 2:25:24	4/21/2008 2:25:35	4/21/2008 2:26:15	39630.0	39.0null
96	0	4/21/2008 2:25:3	4/21/2008 2:25:25	4/21/2008 2:25:35	4/21/2008 2:26:16	41099.0	41.0null
97	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:43	4/21/2008 2:29:20	217400.0	217.0null
98	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:29	4/21/2008 2:25:52	22888.0	22.0null
99	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:43	4/21/2008 2:29:20	217609.0	217.0null
100	0	4/21/2008 2:25:3	4/21/2008 2:25:25	4/21/2008 2:25:42	4/21/2008 2:29:14	212334.0	212.0null
101	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:35	4/21/2008 2:26:14	38662.0	38.0null
102	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:29	4/21/2008 2:25:53	23322.0	23.0null
103	0	4/21/2008 2:25:3	4/21/2008 2:25:26	4/21/2008 2:25:44	4/21/2008 2:26:13	29267.0	29.0null
104	0	4/21/2008 2:25:3	4/21/2008 2:25:27	4/21/2008 2:25:43	4/21/2008 2:29:20	217438.0	217.0null
105	0	4/21/2008 2:25:3	4/21/2008 2:25:28	4/21/2008 2:25:31	4/21/2008 2:25:53	22538.0	22.0null
106	0	4/21/2008 2:25:3	4/21/2008 2:25:28	4/21/2008 2:25:39	4/21/2008 2:26:16	37729.0	37.0null
107	0	4/21/2008 2:25:3	4/21/2008 2:25:28	4/21/2008 2:25:43	4/21/2008 2:29:26	223791.0	223.0null
108	0	4/21/2008 2:25:3	4/21/2008 2:25:28	4/21/2008 2:25:31	4/21/2008 2:25:53	21593.0	21.0null
109	0	4/21/2008 2:25:3	4/21/2008 2:25:28	4/21/2008 2:25:39	4/21/2008 2:26:14	35243.0	35.0null
110	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:4	4/21/2008 2:29:29	205927.0	205.0null
111	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:9	4/21/2008 2:26:19	9645.0	9.0null
112	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:25:56	4/21/2008 2:25:59	3332.0	3.0null
113	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:5	4/21/2008 2:29:27	201243.0	201.0null
114	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:25:56	4/21/2008 2:26:5	9119.0	9.0null
115	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:3	4/21/2008 2:27:2	58681.0	58.0null
116	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:7	4/21/2008 2:30:48	281372.0	281.0null
117	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:25:56	4/21/2008 2:26:9	12838.0	12.0null
118	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:3	4/21/2008 2:27:2	58653.0	58.0null
119	0	4/21/2008 2:25:3	4/21/2008 2:25:56	4/21/2008 2:26:12	4/21/2008 2:30:48	276747.0	276.0null
120	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:25:58	4/21/2008 2:26:14	15767.0	15.0null
121	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:26:3	4/21/2008 2:27:7	64219.0	64.0null
122	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:25:58	4/21/2008 2:26:13	15262.0	15.0null
123	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:26:16	4/21/2008 2:31:7	290982.0	290.0null
124	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:26:9	4/21/2008 2:26:39	30029.0	30.0null
125	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:26:12	4/21/2008 2:31:2	290920.0	290.0null
126	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:25:58	4/21/2008 2:26:12	13472.0	13.0null
127	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:26:9	4/21/2008 2:27:7	58288.0	58.0null
128	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:26:5	4/21/2008 2:29:56	230791.0	230.0null
129	0	4/21/2008 2:25:4	4/21/2008 2:25:58	4/21/2008 2:25:58	4/21/2008 2:26:14	15825.0	15.0null
130	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:9	4/21/2008 2:26:38	29152.0	29.0null
131	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:16	4/21/2008 2:30:19	243130.0	243.0null
132	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:0	4/21/2008 2:26:15	15302.0	15.0null
133	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:13	4/21/2008 2:27:1	48189.0	48.0null
134	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:30	4/21/2008 2:31:13	283001.0	283.0null
135	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:0	4/21/2008 2:26:14	14584.0	14.0null
136	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:10	4/21/2008 2:26:23	12902.0	12.0null
137	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:4	4/21/2008 2:29:45	221332.0	221.0null
138	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:0	4/21/2008 2:26:14	14694.0	14.0null
139	0	4/21/2008 2:25:4	4/21/2008 2:25:59	4/21/2008 2:26:10	4/21/2008 2:26:38	28346.0	28.0null
140	0	4/21/2008 2:25:4	4/21/2008 2:26:0	4/21/2008 2:26:12	4/21/2008 2:30:7	235754.0	235.0null
141	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:1	4/21/2008 2:26:16	14388.0	14.0null
142	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:13	4/21/2008 2:31:7	293528.0	293.0null
143	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:10	4/21/2008 2:26:38	28185.0	28.0null
144	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:12	4/21/2008 2:30:13	241466.0	241.0null
145	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:2	4/21/2008 2:26:16	13946.0	13.0null
146	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:12	4/21/2008 2:26:42	30973.0	30.0null
147	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:16	4/21/2008 2:31:13	296948.0	296.0null
148	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:2	4/21/2008 2:26:17	14579.0	14.0null
149	0	4/21/2008 2:25:4	4/21/2008 2:26:1	4/21/2008 2:26:16	4/21/2008 2:26:42	25602.0	25.0null
150	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:2	4/21/2008 2:26:16	13646.0	13.0null
151	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:16	4/21/2008 2:26:44	28323.0	28.0null
152	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:12	4/21/2008 2:31:13	301031.0	301.0null
153	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:3	4/21/2008 2:26:17	13744.0	13.0null
154	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:13	4/21/2008 2:27:2	48323.0	48.0null
155	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:12	4/21/2008 2:30:53	281547.0	281.0null
156	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:3	4/21/2008 2:26:16	13464.0	13.0null
157	0	4/21/2008 2:25:4	4/21/2008 2:26:2	4/21/2008 2:26:11	4/21/2008 2:26:42	30346.0	30.0null
158	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:15	4/21/2008 2:30:19	243978.0	243.0null
159	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:7	4/21/2008 2:26:19	11799.0	11.0null
160	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:16	4/21/2008 2:27:16	60273.0	60.0null
161	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:19	4/21/2008 2:31:13	293955.0	293.0null
162	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:6	4/21/2008 2:26:19	12551.0	12.0null
163	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:16	4/21/2008 2:31:7	290539.0	290.0null
164	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:16	4/21/2008 2:27:24	68080.0	68.0null
165	0	4/21/2008 2:25:4	4/21/2008 2:26:3	4/21/2008 2:26:6	4/21/2008 2:26:18	12365.0	12.0null
166	0	4/21/2008 2:25:4	4/21/2008 2:26:5	4/21/2008 2:26:12	4/21/2008 2:27:18	66475.0	66.0null
167	0	4/21/2008 2:25:4	4/21/2008 2:26:5	4/21/2008 2:26:24	4/21/2008 2:30:19	235251.0	235.0null
168	0	4/21/2008 2:25:4	4/21/2008 2:26:5	4/21/2008 2:26:6	4/21/2008 2:26:19	12921.0	12.0null
169	0	4/21/2008 2:25:4	4/21/2008 2:26:5	4/21/2008 2:26:7	4/21/2008 2:26:19	11853.0	11.0null
170	0	4/21/2008 2:25:4	4/21/2008 2:26:5	4/21/2008 2:26:16	4/21/2008 2:26:38	21801.0	21.0null
171	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:24	4/21/2008 2:30:19	235078.0	235.0null
172	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:17	4/21/2008 2:26:38	21432.0	21.0null
173	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:24	4/21/2008 2:31:7	282754.0	282.0null
174	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:7	4/21/2008 2:26:19	11834.0	11.0null
175	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:16	4/21/2008 2:27:1	45127.0	45.0null
176	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:30	4/21/2008 2:31:7	276725.0	276.0null
177	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:6	4/21/2008 2:26:18	12493.0	12.0null
178	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:17	4/21/2008 2:27:2	44676.0	44.0null
179	0	4/21/2008 2:25:4	4/21/2008 2:26:6	4/21/2008 2:26:29	4/21/2008 2:31:13	283936.0	283.0null
180	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:20	4/21/2008 2:26:29	8403.0	8.0null
181	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:20	4/21/2008 2:27:18	57274.0	57.0null
182	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:59	4/21/2008 2:30:53	234598.0	234.0null
183	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:59	4/21/2008 2:31:13	253691.0	253.0null
184	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:20	4/21/2008 2:26:26	6148.0	6.0null
185	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:21	4/21/2008 2:27:8	46900.0	46.0null
186	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:20	4/21/2008 2:26:25	4811.0	4.0null
187	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:21	4/21/2008 2:26:37	15906.0	15.0null
188	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:59	4/21/2008 2:31:13	253987.0	253.0null
189	0	4/21/2008 2:25:4	4/21/2008 2:26:20	4/21/2008 2:26:20	4/21/2008 2:26:28	8357.0	8.0null
190	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:23	4/21/2008 2:27:7	44407.0	44.0null
191	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:59	4/21/2008 2:31:7	247876.0	247.0null
192	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:22	4/21/2008 2:26:31	8541.0	8.0null
193	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:33	4/21/2008 2:27:36	63200.0	63.0null
194	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:59	4/21/2008 2:31:26	267712.0	267.0null
195	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:23	4/21/2008 2:26:35	11863.0	11.0null
196	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:24	4/21/2008 2:27:21	57613.0	57.0null
197	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:27:8	4/21/2008 2:31:20	251525.0	251.0null
198	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:23	4/21/2008 2:26:35	11785.0	11.0null
199	0	4/21/2008 2:25:4	4/21/2008 2:26:22	4/21/2008 2:26:35	4/21/2008 2:27:24	49109.0	49.0null
200	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:25	4/21/2008 2:26:35	9745.0	9.0null
201	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:59	4/21/2008 2:31:13	254184.0	254.0null
202	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:38	4/21/2008 2:27:28	50160.0	50.0null
203	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:59	4/21/2008 2:31:13	253481.0	253.0null
204	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:25	4/21/2008 2:26:35	10200.0	10.0null
205	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:38	4/21/2008 2:27:8	30775.0	30.0null
206	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:27:8	4/21/2008 2:31:25	256687.0	256.0null
207	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:59	4/21/2008 2:31:26	267747.0	267.0null
208	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:25	4/21/2008 2:26:34	9028.0	9.0null
209	0	4/21/2008 2:25:4	4/21/2008 2:26:24	4/21/2008 2:26:38	4/21/2008 2:27:30	52269.0	52.0null
